Date,Date_Fraction,P,D,E,CPI,Rate GS10,Price_real,Dividend_real,Earnings_real,PE_ratio,Date_iso
1902.11,1902.875,8.24,0.3292,0.6192,8.467928926,3.28,315.9328926,12.62197916,23.74097659,13.30749354005168,1902-11-01
1902.12,1902.958333,8.05,0.33,0.63,8.563094215,3.29,305.2178961,12.51203797,23.88661795,12.777777777777779,1902-12-01
1903.01,1903.041667,8.46,0.3317,0.6217,8.658259504,3.3,317.2375601,12.43826226,23.31283583,13.60784944506997,1903-01-01
1903.02,1903.125,8.41,0.3333,0.6133,8.658259504,3.308333333,315.3626336,12.4982599,22.99784818,13.712701777270505,1903-02-01
1903.03,1903.208333,8.08,0.335,0.605,8.372844628,3.316666667,313.3164267,12.99022314,23.45995522,13.355371900826446,1903-03-01
1903.04,1903.291667,7.75,0.3367,0.5967,8.372844628,3.325,300.5200875,13.05614367,23.1381079,12.988101223395342,1903-04-01
1903.05,1903.375,7.6,0.3383,0.5883,8.18251405,3.333333333,301.5585656,13.42332405,23.3430137,12.918578956314803,1903-05-01
1903.06,1903.458333,7.18,0.34,0.58,8.18251405,3.341666667,284.893487,13.49077794,23.01368001,12.379310344827587,1903-06-01
1903.07,1903.541667,6.85,0.3417,0.5717,8.18251405,3.35,271.7994966,13.55823182,22.68434631,11.981808640895574,1903-07-01
1903.08,1903.625,6.63,0.3433,0.5633,8.18251405,3.358333333,263.0701697,13.62171784,22.35104474,11.769927214628083,1903-08-01
1903.09,1903.708333,6.47,0.345,0.555,8.277679339,3.366666667,253.7701394,13.5317926,21.76853592,11.657657657657657,1903-09-01
1903.1,1903.791667,6.26,0.3467,0.5467,8.18251405,3.375,248.389029,13.75662562,21.69237734,11.45052130967624,1903-01-01
1903.11,1903.875,6.28,0.3483,0.5383,8.087381157,3.383333333,252.1137709,13.98267936,21.6103253,11.666357049972135,1903-11-01
1903.12,1903.958333,6.57,0.35,0.53,8.087381157,3.391666667,263.7559673,14.05092672,21.27711761,12.39622641509434,1903-12-01
1904.01,1904.041667,6.68,0.3467,0.5267,8.277679339,3.4,262.0068827,13.598471,20.6585367,12.682741598633,1904-01-01
1904.02,1904.125,6.5,0.3433,0.5233,8.467928926,3.406666667,249.218908,13.16259248,20.06403916,12.421173323141602,1904-02-01
1904.03,1904.208333,6.48,0.34,0.52,8.372844628,3.413333333,251.2735699,13.18410706,20.16392845,12.461538461538462,1904-03-01
1904.04,1904.291667,6.64,0.3367,0.5167,8.277679339,3.42,260.4379793,13.20624512,20.26631083,12.850783820398682,1904-04-01
1904.05,1904.375,6.5,0.3333,0.5133,8.087381157,3.426666667,260.945782,13.38049679,20.60668767,12.663159945451003,1904-05-01
1904.06,1904.458333,6.51,0.33,0.51,8.087381157,3.433333333,261.347237,13.24801662,20.47420751,12.76470588235294,1904-06-01
1904.07,1904.541667,6.78,0.3267,0.5067,8.087381157,3.44,272.1865233,13.11553646,20.34172734,13.380698638247484,1904-07-01
1904.08,1904.625,7.01,0.3233,0.5033,8.18251405,3.446666667,278.148098,12.82814267,19.97031922,13.928074706934234,1904-08-01
1904.09,1904.708333,7.32,0.32,0.5,8.277679339,3.453333333,287.1093386,12.55122792,19.61129362,14.64,1904-09-01
1904.1,1904.791667,7.75,0.3167,0.4967,8.277679339,3.46,303.9750511,12.42179338,19.48185908,15.602979665794242,1904-01-01
1904.11,1904.875,8.17,0.3133,0.4933,8.467928926,3.466666667,313.2489967,12.01235137,18.91379805,16.561929860125684,1904-11-01
1904.12,1904.958333,8.25,0.31,0.49,8.467928926,3.473333333,316.3163063,11.88582484,18.78727153,16.836734693877553,1904-12-01
1905.01,1905.041667,8.43,0.3117,0.505,8.467928926,3.48,323.217753,11.95100517,19.36239208,16.693069306930692,1905-01-01
1905.02,1905.125,8.8,0.3133,0.52,8.467928926,3.475833333,337.4040601,12.01235137,19.93751264,16.923076923076923,1905-02-01
1905.03,1905.208333,9.05,0.315,0.535,8.372844628,3.471666667,350.9299086,12.21468743,20.74558023,16.91588785046729,1905-03-01
1905.04,1905.291667,8.94,0.3167,0.55,8.372844628,3.4675,346.6644622,12.28060796,21.32723201,16.254545454545454,1905-04-01
1905.05,1905.375,8.5,0.3183,0.565,8.277679339,3.463333333,333.3919915,12.48454952,22.16076179,15.04424778761062,1905-05-01
1905.06,1905.458333,8.6,0.32,0.58,8.277679339,3.459166667,337.3142502,12.55122792,22.7491006,14.827586206896552,1905-06-01
1905.07,1905.541667,8.87,0.3217,0.595,8.277679339,3.455,347.9043488,12.61790631,23.33743941,14.907563025210083,1905-07-01
1905.08,1905.625,9.2,0.3233,0.61,8.372844628,3.450833333,356.7464264,12.53653475,23.65383914,15.081967213114753,1905-08-01
1905.09,1905.708333,9.23,0.325,0.625,8.277679339,3.446666667,362.0244802,12.74734085,24.51411702,14.768,1905-09-01
1905.1,1905.791667,9.36,0.3267,0.64,8.277679339,3.4425,367.1234165,12.81401925,25.10245583,14.624999999999998,1905-01-01
1905.11,1905.875,9.31,0.3283,0.655,8.372844628,3.438333333,361.0118728,12.73041867,25.39879449,14.213740458015268,1905-11-01
1905.12,1905.958333,9.54,0.33,0.67,8.467928926,3.434166667,365.7766742,12.65265225,25.68871821,14.23880597014925,1905-12-01
1906.01,1906.041667,9.87,0.3358,0.6775,8.467928926,3.43,378.4293265,12.8750322,25.97627849,14.568265682656826,1906-01-01
1906.02,1906.125,9.8,0.3417,0.685,8.467928926,3.45,375.7454305,13.10124629,26.26383877,14.306569343065693,1906-02-01
1906.03,1906.208333,9.56,0.3475,0.6925,8.467928926,3.47,366.5435016,13.32362624,26.55139905,13.80505415162455,1906-03-01
1906.04,1906.291667,9.43,0.3533,0.7,8.467928926,3.49,361.5591235,13.54600618,26.83895932,13.471428571428572,1906-04-01
1906.05,1906.375,9.18,0.3592,0.7075,8.563094215,3.51,348.0621473,13.61916376,26.82505111,12.975265017667844,1906-05-01
1906.06,1906.458333,9.3,0.365,0.715,8.563094215,3.53,352.6119793,13.83907231,27.10941561,13.006993006993008,1906-06-01
1906.07,1906.541667,9.06,0.3708,0.7225,8.277679339,3.55,355.3566404,14.54373535,28.33831928,12.539792387543253,1906-07-01
1906.08,1906.625,9.73,0.3767,0.73,8.467928926,3.57,373.0615346,14.44319425,27.98920044,13.328767123287673,1906-08-01
1906.09,1906.708333,10.03,0.3825,0.7375,8.563094215,3.59,380.2901239,14.50258947,27.96250911,13.599999999999998,1906-09-01
1906.1,1906.791667,9.73,0.3883,0.745,8.753424793,3.61,360.8940083,14.40237856,27.63268615,13.060402684563758,1906-01-01
1906.11,1906.875,9.93,0.3942,0.7525,8.848509091,3.63,364.3543705,14.46409797,27.61094298,13.196013289036545,1906-11-01
1906.12,1906.958333,9.84,0.4,0.76,8.94367438,3.65,357.2102856,14.52074332,27.58941231,12.947368421052632,1906-12-01
1907.01,1907.041667,9.56,0.4033,0.7517,8.848509091,3.67,350.7782258,14.79799775,27.58158916,12.717839563655714,1907-01-01
1907.02,1907.125,9.26,0.4067,0.7433,9.038839669,3.686666667,332.6160027,14.60852358,26.69907936,12.457957755953181,1907-02-01
1907.03,1907.208333,8.35,0.41,0.735,8.94367438,3.703333333,303.1205168,14.8837619,26.68186585,11.360544217687075,1907-03-01
1907.04,1907.291667,8.39,0.4133,0.7267,8.94367438,3.72,304.5725911,15.00355803,26.38056042,11.545341956790974,1907-04-01
1907.05,1907.375,8.1,0.4167,0.7183,9.134004959,3.736666667,287.9178643,14.81177457,25.53227184,11.276625365446192,1907-05-01
1907.06,1907.458333,7.84,0.42,0.71,9.229089256,3.753333333,275.8049477,14.77526506,24.97723379,11.04225352112676,1907-06-01
1907.07,1907.541667,8.14,0.4233,0.7017,9.229089256,3.77,286.3587085,14.89135643,24.68524641,11.600399030924898,1907-07-01
1907.08,1907.625,7.53,0.4267,0.6933,9.229089256,3.786666667,264.899395,15.01096571,24.38974111,10.861099091302467,1907-08-01
1907.09,1907.708333,7.45,0.43,0.685,9.229089256,3.803333333,262.0850588,15.12705708,24.09775373,10.875912408759124,1907-09-01
1907.1,1907.791667,6.64,0.4333,0.6767,9.324254545,3.82,231.2058374,15.0875737,23.56279972,9.812324516033692,1907-01-01
1907.11,1907.875,6.25,0.4367,0.6683,8.94367438,3.836666667,226.8866144,15.85302152,24.2605319,9.352087385904534,1907-11-01
1907.12,1907.958333,6.57,0.44,0.66,8.753424793,3.853333333,243.68691,16.31997571,24.47996356,9.954545454545455,1907-12-01
1908.01,1908.041667,6.85,0.4367,0.6533,8.658259504,3.87,256.8649275,16.37560786,24.49778937,10.48522883820603,1908-01-01
1908.02,1908.125,6.6,0.4333,0.6467,8.563094215,3.860833333,250.2407595,16.42868501,24.5198029,10.20565950208752,1908-02-01
1908.03,1908.208333,6.87,0.43,0.64,8.563094215,3.851666667,260.4778815,16.30356463,24.26577062,10.734375,1908-03-01
1908.04,1908.291667,7.24,0.4267,0.6333,8.658259504,3.8425,271.4893541,16.00062257,23.74781877,11.432180641086374,1908-04-01
1908.05,1908.375,7.63,0.4233,0.6267,8.658259504,3.833333333,286.1137806,15.87312757,23.50032848,12.174884314664112,1908-05-01
1908.06,1908.458333,7.64,0.42,0.62,8.658259504,3.824166667,286.4887659,15.74938242,23.24908833,12.32258064516129,1908-06-01
1908.07,1908.541667,7.92,0.4167,0.6133,8.753424793,3.815,293.7595628,15.45575881,22.74782069,12.913745312245231,1908-07-01
1908.08,1908.625,8.26,0.4133,0.6067,8.753424793,3.805833333,306.3704531,15.32964991,22.50302105,13.614636558430854,1908-08-01
1908.09,1908.708333,8.17,0.41,0.6,8.753424793,3.796666667,303.0322762,15.20725009,22.25451233,13.616666666666667,1908-09-01
1908.1,1908.791667,8.27,0.4067,0.5933,8.848509091,3.7875,303.4451807,14.92275151,21.76953152,13.938985336254843,1908-01-01
1908.11,1908.875,8.83,0.4033,0.5867,8.94367438,3.778333333,320.5454088,14.64053945,21.29830026,15.050281234020794,1908-11-01
1908.12,1908.958333,9.03,0.4,0.58,9.038839669,3.769166667,324.3544821,14.36786189,20.83339974,15.568965517241379,1908-12-01
1909.01,1909.041667,9.06,0.4033,0.595,8.94367438,3.76,328.8948362,14.64053945,21.59960569,15.226890756302522,1909-01-01
1909.02,1909.125,8.8,0.4067,0.61,9.038839669,3.7725,316.0929616,14.60852358,21.91098938,14.426229508196723,1909-02-01
1909.03,1909.208333,8.92,0.41,0.625,9.038839669,3.785,320.4033201,14.72705844,22.4497842,14.272,1909-03-01
1909.04,1909.291667,9.32,0.4133,0.64,9.229089256,3.7975,327.8701675,14.5395644,22.51468961,14.5625,1909-04-01
1909.05,1909.375,9.63,0.4167,0.655,9.324254545,3.81,335.3181045,14.5095591,22.80720233,14.702290076335878,1909-05-01
1909.06,1909.458333,9.8,0.42,0.67,9.419419835,3.8225,337.789976,14.47671326,23.09380448,14.626865671641792,1909-06-01
1909.07,1909.541667,9.94,0.4233,0.685,9.419419835,3.835,342.6155471,14.59045886,23.61082996,14.510948905109487,1909-07-01
1909.08,1909.625,10.18,0.4267,0.7,9.514585124,3.8475,347.3783583,14.56054474,23.88652758,14.542857142857143,1909-08-01
1909.09,1909.708333,10.19,0.43,0.715,9.609669421,3.86,344.2790314,14.52796698,24.15696834,14.251748251748252,1909-09-01
1909.1,1909.791667,10.23,0.4333,0.73,9.8,3.8725,338.9178122,14.35514057,24.18475102,14.013698630136988,1909-01-01
1909.11,1909.875,10.18,0.4367,0.745,9.895165289,3.885,334.0177616,14.32864012,24.44432538,13.664429530201343,1909-11-01
1909.12,1909.958333,10.3,0.44,0.76,9.990330579,3.8975,334.7358302,14.29939469,24.69895446,13.55263157894737,1909-12-01
1910.01,1910.041667,10.08,0.4425,0.7575,9.895165289,3.91,330.736644,14.51894494,24.85446507,13.306930693069308,1910-01-01
1910.02,1910.125,9.72,0.445,0.755,9.895165289,3.915833333,318.924621,14.60097288,24.77243713,12.874172185430464,1910-02-01
1910.03,1910.208333,9.96,0.4475,0.7525,10.08541488,3.921666667,320.6346153,14.40602313,24.22465341,13.235880398671098,1910-03-01
1910.04,1910.291667,9.72,0.45,0.75,10.18058017,3.9275,309.9834967,14.35108781,23.91847969,12.96,1910-04-01
1910.05,1910.375,9.56,0.4525,0.7475,9.990330579,3.933333333,310.6868482,14.70562749,24.29272166,12.789297658862877,1910-05-01
1910.06,1910.458333,9.1,0.455,0.745,9.895165289,3.939166667,298.5816925,14.92908463,24.44432538,12.21476510067114,1910-06-01
1910.07,1910.541667,8.64,0.4575,0.7425,9.895165289,3.945,283.488552,15.01111256,24.36229744,11.636363636363637,1910-07-01
1910.08,1910.625,8.85,0.46,0.74,9.8,3.950833333,293.1986939,15.23970612,24.51604898,11.95945945945946,1910-08-01
1910.09,1910.708333,8.91,0.4625,0.7375,9.704834711,3.956666667,298.0810705,15.47278284,24.67281588,12.081355932203389,1910-09-01
1910.1,1910.791667,9.32,0.465,0.735,9.419419835,3.9625,321.2451608,16.02778968,25.3342482,12.680272108843537,1910-01-01
1910.11,1910.875,9.31,0.4675,0.7325,9.229089256,3.968333333,327.5183754,16.44627718,25.76876584,12.709897610921502,1910-11-01
1910.12,1910.958333,9.05,0.47,0.73,9.229089256,3.974166667,318.3717828,16.53422518,25.68081784,12.397260273972604,1910-12-01
1911.01,1911.041667,9.27,0.47,0.7183,9.229089256,3.98,326.1112073,16.53422518,25.26922117,12.905471251566196,1911-01-01
1911.02,1911.125,9.43,0.47,0.7067,8.94367438,3.9825,342.3265237,17.0618734,25.65452326,13.343710202348946,1911-02-01
1911.03,1911.208333,9.32,0.47,0.695,9.038839669,3.985,334.771182,16.88223772,24.96416003,13.410071942446045,1911-03-01
1911.04,1911.291667,9.28,0.47,0.6833,8.753424793,3.9875,344.2031241,17.43270133,25.34418046,13.581150300014633,1911-04-01
1911.05,1911.375,9.48,0.47,0.6717,8.753424793,3.99,351.6212948,17.43270133,24.91392656,14.1134435015632,1911-05-01
1911.06,1911.458333,9.67,0.47,0.66,8.753424793,3.9925,358.6685571,17.43270133,24.47996356,14.65151515151515,1911-06-01
1911.07,1911.541667,9.63,0.47,0.6483,8.848509091,3.995,353.3466856,17.24537303,23.78760709,14.854234150856087,1911-07-01
1911.08,1911.625,9.17,0.47,0.6367,9.134004959,3.9975,325.9514587,16.70634521,22.63176595,14.402387309564944,1911-08-01
1911.09,1911.708333,8.67,0.47,0.625,9.229089256,4.0,305.0036858,16.53422518,21.98700157,13.872,1911-09-01
1911.1,1911.791667,8.72,0.47,0.6133,9.229089256,4.0025,306.762646,16.53422518,21.5754049,14.218164030653842,1911-01-01
1911.11,1911.875,9.07,0.47,0.6017,9.134004959,4.005,322.3969171,16.70634521,21.38767641,15.073957121489114,1911-11-01
1911.12,1911.958333,9.11,0.47,0.59,9.038839669,4.0075,327.2280545,16.88223772,21.19259629,15.440677966101696,1911-12-01
1912.01,1912.041667,9.12,0.4708,0.5992,9.134004959,4.01,324.1741879,16.73478154,21.29881287,15.220293724966622,1912-01-01
1912.02,1912.125,9.04,0.4717,0.6083,9.229089256,4.046666667,318.0199908,16.59402983,21.39950889,14.861088278809797,1912-02-01
1912.03,1912.208333,9.3,0.4725,0.6175,9.419419835,4.083333333,320.5557936,16.28630241,21.28421532,15.06072874493927,1912-03-01
1912.04,1912.291667,9.59,0.4733,0.6267,9.704834711,4.12,320.8302431,15.83409323,20.96603893,15.30237753310994,1912-04-01
1912.05,1912.375,9.58,0.4742,0.6358,9.704834711,4.156666667,320.4956965,15.86420243,21.27047639,15.067631330607108,1912-05-01
1912.06,1912.458333,9.58,0.475,0.645,9.609669421,4.193333333,323.6695898,16.04833561,21.79195046,14.852713178294573,1912-06-01
1912.07,1912.541667,9.59,0.4758,0.6542,9.609669421,4.23,324.0074495,16.07536439,22.10278139,14.659125649648425,1912-07-01
1912.08,1912.625,9.81,0.4767,0.6633,9.704834711,4.266666667,328.1902696,15.94783909,22.1904797,14.789687924016283,1912-08-01
1912.09,1912.708333,9.86,0.4775,0.6725,9.8,4.303333333,326.6597878,15.81947755,22.27978776,14.661710037174721,1912-09-01
1912.1,1912.791667,9.84,0.4783,0.6817,9.8,4.34,325.9971918,15.84598139,22.58458188,14.43450198034326,1912-01-01
1912.11,1912.875,9.73,0.4792,0.6908,9.8,4.376666667,322.3529143,15.8757982,22.88606302,14.0851187029531,1912-11-01
1912.12,1912.958333,9.38,0.48,0.7,9.704834711,4.413333333,313.8047634,16.05823949,23.41826592,13.400000000000002,1912-12-01
1913.01,1913.041667,9.3,0.48,0.6942,9.8,4.45,308.107102,15.90230204,22.99870433,13.396715643906655,1913-01-01
1913.02,1913.125,8.97,0.48,0.6883,9.8,4.425833333,297.1742694,15.90230204,22.80323853,13.03210809240157,1913-02-01
1913.03,1913.208333,8.8,0.48,0.6825,9.8,4.401666667,291.5422041,15.90230204,22.61108571,12.893772893772894,1913-03-01
1913.04,1913.291667,8.79,0.48,0.6767,9.8,4.3775,291.2109061,15.90230204,22.4189329,12.989507906014481,1913-04-01
1913.05,1913.375,8.55,0.48,0.6708,9.7,4.353333333,286.1799588,16.0662433,22.45257501,12.745974955277283,1913-05-01
1913.06,1913.458333,8.12,0.48,0.665,9.8,4.329166667,269.0139429,15.90230204,22.03131429,12.210526315789473,1913-06-01
1913.07,1913.541667,8.23,0.48,0.6592,9.9,4.305,269.904097,15.74167273,21.61856388,12.484830097087379,1913-07-01
1913.08,1913.625,8.45,0.48,0.6533,9.9,4.280833333,277.1190303,15.74167273,21.42507248,12.934333384356345,1913-08-01
1913.09,1913.708333,8.53,0.48,0.6475,10.0,4.256666667,276.945216,15.584256,21.022512,13.173745173745173,1913-09-01
1913.1,1913.791667,8.26,0.48,0.6417,10.0,4.2325,268.179072,15.584256,20.83420224,12.872058594358734,1913-01-01
1913.11,1913.875,8.05,0.48,0.6358,10.1,4.208333333,258.7732277,15.42995644,20.43826313,12.661214218307645,1913-11-01
1913.12,1913.958333,8.04,0.48,0.63,10.0,4.184166667,261.036288,15.584256,20.454336,12.761904761904761,1913-12-01
1914.01,1914.041667,8.37,0.475,0.6208,10.0,4.16,271.750464,15.42192,20.15563776,13.482603092783503,1914-01-01
1914.02,1914.125,8.48,0.47,0.6117,9.9,4.166666667,278.1028848,15.41372121,20.06079418,13.863004740886055,1914-02-01
1914.03,1914.208333,8.32,0.465,0.6025,9.9,4.173333333,272.8556606,15.24974545,19.75907879,13.809128630705393,1914-03-01
1914.04,1914.291667,8.12,0.46,0.5933,9.8,4.18,269.0139429,15.23970612,19.65590792,13.686162143940669,1914-04-01
1914.05,1914.375,8.17,0.455,0.5842,9.9,4.186666667,267.9363879,14.92179394,19.15892752,13.984936665525504,1914-05-01
1914.06,1914.458333,8.13,0.45,0.575,9.9,4.193333333,266.6245818,14.75781818,18.85721212,14.139130434782611,1914-06-01
1914.07,1914.541667,7.68,0.445,0.5658,10.0,4.2,249.348096,14.447904,18.36994176,13.573700954400849,1914-07-01
1914.08,1914.625,7.68,0.44,0.5567,10.2,4.206666667,244.4589176,14.00545882,17.72008847,13.795581102927969,1914-08-01
1914.09,1914.708333,7.68,0.435,0.5475,10.2,4.213333333,244.4589176,13.84630588,17.42724706,14.027397260273972,1914-09-01
1914.1,1914.791667,7.68,0.43,0.5383,10.1,4.22,246.879303,13.82266931,17.30405323,14.267137284042356,1914-01-01
1914.11,1914.875,7.68,0.425,0.5292,10.2,4.226666667,244.4589176,13.528,16.84474729,14.512471655328797,1914-11-01
1914.12,1914.958333,7.35,0.42,0.52,10.1,4.233333333,236.2712079,13.50121188,16.71578614,14.134615384615383,1914-12-01
1915.01,1915.041667,7.48,0.4208,0.55,10.1,4.24,240.4501545,13.52692848,17.68015842,13.6,1915-01-01
1915.02,1915.125,7.38,0.4217,0.58,10.0,4.224166667,239.607936,13.69141824,18.830976,12.724137931034484,1915-02-01
1915.03,1915.208333,7.57,0.4225,0.61,9.9,4.208333333,248.259297,13.85595152,20.00504242,12.40983606557377,1915-03-01
1915.04,1915.291667,8.14,0.4233,0.64,10.0,4.1925,264.283008,13.74336576,20.779008,12.71875,1915-04-01
1915.05,1915.375,7.95,0.4242,0.67,10.1,4.176666667,255.5586535,13.636224,21.53764752,11.865671641791044,1915-05-01
1915.06,1915.458333,8.04,0.425,0.7,10.1,4.160833333,258.4517703,13.66194059,22.5020198,11.485714285714286,1915-06-01
1915.07,1915.541667,8.01,0.4258,0.73,10.1,4.145,257.487398,13.68765719,23.46639208,10.972602739726028,1915-07-01
1915.08,1915.625,8.35,0.4267,0.76,10.1,4.129166667,268.4169505,13.71658836,24.43076436,10.986842105263158,1915-08-01
1915.09,1915.708333,8.66,0.4275,0.79,10.1,4.113333333,278.3821307,13.74230495,25.39513663,10.962025316455696,1915-09-01
1915.1,1915.791667,9.14,0.4283,0.82,10.2,4.0975,290.9315765,13.63304094,26.10108235,11.146341463414636,1915-01-01
1915.11,1915.875,9.46,0.4292,0.85,10.3,4.081666667,298.1938951,13.52905072,26.79332039,11.129411764705884,1915-11-01
1915.12,1915.958333,9.48,0.43,0.88,10.3,4.065833333,298.8243262,13.55426796,27.73896699,10.772727272727273,1915-12-01
1916.01,1916.041667,9.33,0.4408,0.9342,10.4,4.05,291.2682462,13.76109785,29.16428677,9.987154784842646,1916-01-01
1916.02,1916.125,9.2,0.4517,0.9883,10.4,4.065,287.2098462,14.10137908,30.85320554,9.308914297278154,1916-02-01
1916.03,1916.208333,9.17,0.4625,1.042,10.5,4.08,283.54688,14.30102857,32.21983086,8.800383877159309,1916-03-01
1916.04,1916.291667,9.07,0.4733,1.097,10.6,4.095,277.808966,14.49691109,33.60048906,8.268003646308113,1916-04-01
1916.05,1916.375,9.27,0.4842,1.151,10.7,4.11,281.2812561,14.69216658,34.92499738,8.053866203301476,1916-05-01
1916.06,1916.458333,9.36,0.495,1.205,10.8,4.125,281.3824,14.8808,36.22497778,7.767634854771783,1916-06-01
1916.07,1916.541667,9.23,0.5058,1.259,10.8,4.14,277.4743111,15.205472,37.84833778,7.3312152501985715,1916-07-01
1916.08,1916.625,9.3,0.5167,1.313,10.9,4.155,277.0137248,15.39064426,39.10957211,7.083015993907084,1916-08-01
1916.09,1916.708333,9.68,0.5275,1.368,11.1,4.17,283.1373838,15.42923243,40.01363027,7.076023391812865,1916-09-01
1916.1,1916.791667,9.98,0.5383,1.422,11.3,4.185,286.7457133,15.46645465,40.85695434,7.018284106891702,1916-01-01
1916.11,1916.875,10.21,0.5492,1.476,11.5,4.2,288.2522713,15.50520543,41.67094539,6.917344173441735,1916-11-01
1916.12,1916.958333,9.8,0.56,1.53,11.6,4.215,274.2918621,15.67382069,42.82311724,6.405228758169935,1916-12-01
1917.01,1917.041667,9.57,0.5708,1.509,11.7,4.23,265.5650462,15.83955364,41.87436308,6.341948310139165,1917-01-01
1917.02,1917.125,9.03,0.5817,1.488,12.0,4.258333333,244.31568,15.7384752,40.259328,6.068548387096774,1917-02-01
1917.03,1917.208333,9.31,0.5925,1.468,12.0,4.286666667,251.89136,16.03068,39.718208,6.3419618528610355,1917-03-01
1917.04,1917.291667,9.17,0.6033,1.447,12.6,4.315,236.2890667,15.54560457,37.28574476,6.337249481686247,1917-04-01
1917.05,1917.375,8.86,0.6142,1.426,12.8,4.343333333,224.7339,15.579183,36.17049,6.213183730715287,1917-05-01
1917.06,1917.458333,9.04,0.625,1.405,13.0,4.371666667,225.7719138,15.60923077,35.08955077,6.434163701067615,1917-06-01
1917.07,1917.541667,8.79,0.6358,1.384,12.8,4.4,222.95835,16.127067,35.10516,6.351156069364162,1917-07-01
1917.08,1917.625,8.53,0.6467,1.363,13.0,4.428333333,213.0347815,16.15118326,34.04061046,6.258253851797505,1917-08-01
1917.09,1917.708333,8.12,0.6575,1.343,13.3,4.456666667,198.2208,16.05051429,32.78454857,6.046165301563663,1917-09-01
1917.1,1917.791667,7.68,0.6683,1.322,13.5,4.485,184.7022933,16.07246649,31.79380622,5.809379727685325,1917-01-01
1917.11,1917.875,7.04,0.6792,1.301,13.5,4.513333333,169.3104356,16.33460907,31.28876089,5.411222136817833,1917-11-01
1917.12,1917.958333,6.8,0.69,1.28,13.7,4.541666667,161.1510657,16.35209343,30.33431825,5.3125,1917-12-01
1918.01,1918.041667,7.21,0.68,1.256,14.0,4.57,167.20608,15.76978286,29.12771657,5.740445859872612,1918-01-01
1918.02,1918.125,7.43,0.67,1.232,14.1,4.564166667,171.0860255,15.4276766,28.36850383,6.0308441558441555,1918-02-01
1918.03,1918.208333,7.28,0.66,1.208,14.0,4.558333333,168.82944,15.30596571,28.01455543,6.026490066225166,1918-03-01
1918.04,1918.291667,7.21,0.65,1.183,14.2,4.5525,164.8510648,14.86174648,27.04837859,6.094674556213017,1918-04-01
1918.05,1918.375,7.44,0.64,1.159,14.5,4.546666667,166.5903228,14.33035034,25.95136883,6.41932700603969,1918-05-01
1918.06,1918.458333,7.45,0.63,1.135,14.7,4.540833333,164.5446531,13.91451429,25.06821224,6.563876651982379,1918-06-01
1918.07,1918.541667,7.51,0.62,1.111,15.1,4.535,161.4759417,13.33090331,23.88811868,6.75967596759676,1918-07-01
1918.08,1918.625,7.58,0.61,1.087,15.4,4.529166667,159.8060883,12.86038442,22.91678338,6.973321067157314,1918-08-01
1918.09,1918.708333,7.54,0.6,1.063,15.7,4.523333333,155.925279,12.40784713,21.98256917,7.0931326434619,1918-09-01
1918.1,1918.791667,7.86,0.59,1.038,16.0,4.5175,159.49512,11.97228,21.063096,7.572254335260116,1918-01-01
1918.11,1918.875,8.06,0.58,1.014,16.3,4.511666667,160.5433325,11.55274601,20.19738699,7.948717948717949,1918-11-01
1918.12,1918.958333,7.9,0.57,0.99,16.5,4.505833333,155.4490182,11.21594182,19.48032,7.97979797979798,1918-12-01
1919.01,1919.041667,7.85,0.5667,0.985,16.5,4.5,154.4651636,11.15100742,19.38193455,7.969543147208122,1919-01-01
1919.02,1919.125,7.88,0.5633,0.98,16.2,4.539166667,157.9268741,11.28936652,19.64065185,8.040816326530612,1919-02-01
1919.03,1919.208333,8.12,0.56,0.975,16.4,4.578333333,160.7522341,11.08636098,19.30214634,8.328205128205127,1919-03-01
1919.04,1919.291667,8.39,0.5567,0.97,16.7,4.6175,163.1136575,10.82304805,18.85819401,8.649484536082475,1919-04-01
1919.05,1919.375,8.97,0.5533,0.965,16.9,4.656666667,172.3259077,10.62964601,18.53896331,9.295336787564768,1919-05-01
1919.06,1919.458333,9.21,0.55,0.96,16.9,4.695833333,176.9366343,10.56624852,18.44290651,9.593750000000002,1919-06-01
1919.07,1919.541667,9.51,0.5467,0.955,17.4,4.735,177.4500414,10.20104497,17.81964138,9.958115183246074,1919-07-01
1919.08,1919.625,8.87,0.5433,0.95,17.7,4.774166667,162.702861,9.965779525,17.42589831,9.336842105263157,1919-08-01
1919.09,1919.708333,9.01,0.54,0.945,17.8,4.813333333,164.3424,9.8496,17.2368,9.534391534391535,1919-09-01
1919.1,1919.791667,9.47,0.5367,0.94,18.1,4.8525,169.8698254,9.627152619,16.86141878,10.074468085106384,1919-01-01
1919.11,1919.875,9.19,0.5333,0.935,18.5,4.891666667,161.2830097,9.359328519,16.40909838,9.828877005347593,1919-11-01
1919.12,1919.958333,8.92,0.53,0.93,18.9,4.930833333,153.2314413,9.10455873,15.97592381,9.591397849462364,1919-12-01
1920.01,1920.041667,8.83,0.5283,0.9192,19.3,4.97,148.5416456,8.887265161,15.46313484,9.606179286335944,1920-01-01
1920.02,1920.125,8.1,0.5267,0.9083,19.5,4.98,134.8637538,8.769473969,15.12305526,8.91775844985137,1920-02-01
1920.03,1920.208333,8.67,0.525,0.8975,19.7,4.99,142.8886416,8.652426396,14.79152893,9.66016713091922,1920-03-01
